"Notes"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2015"	"2015"	67	80461	83.3
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2016"	"2016"	71	78863	90.0
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	"2017"	"2017"	60	79296	75.7
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2000"	"2000"	11	361391	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2002"	"2002"	12	350713	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2004"	"2004"	11	347150	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2005"	"2005"	11	343738	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2006"	"2006"	14	335617	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2008"	"2008"	13	327024	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	"2011"	"2011"	10	324690	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"1999"	"1999"	14	971647	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2000"	"2000"	10	976870	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2001"	"2001"	12	970247	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2002"	"2002"	13	960940	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2004"	"2004"	11	928989	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2008"	"2008"	10	859159	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"5-14 years"	"5-14"	"2010"	"2010"	10	847011	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"1999"	"1999"	10	915931	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2000"	"2000"	10	923553	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2004"	"2004"	18	958555	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2005"	"2005"	14	967804	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2006"	"2006"	18	971999	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2007"	"2007"	12	978614	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2008"	"2008"	11	981241	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2009"	"2009"	15	980060	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2010"	"2010"	13	977382	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2011"	"2011"	14	970037	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2014"	"2014"	11	938275	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"15-24 years"	"15-24"	"2016"	"2016"	13	910066	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"1999"	"1999"	14	1018155	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2001"	"2001"	16	973897	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2004"	"2004"	14	929509	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2007"	"2007"	13	897969	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2009"	"2009"	11	923007	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2011"	"2011"	12	953090	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	"2017"	"2017"	16	1000593	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"1999"	"1999"	12	1148716	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2000"	"2000"	14	1144602	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2002"	"2002"	14	1122523	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2003"	"2003"	14	1104671	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2004"	"2004"	10	1084867	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2005"	"2005"	15	1062654	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2006"	"2006"	11	1038227	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2007"	"2007"	10	1009876	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2008"	"2008"	12	980496	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2010"	"2010"	10	929113	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2011"	"2011"	12	908496	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2013"	"2013"	13	886952	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2016"	"2016"	10	850810	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	"2017"	"2017"	13	849692	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"1999"	"1999"	11	946618	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2000"	"2000"	17	966538	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2001"	"2001"	12	995197	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2002"	"2002"	14	995147	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2003"	"2003"	21	1004205	2.1
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2004"	"2004"	10	1014573	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2005"	"2005"	11	1025687	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2007"	"2007"	21	1038870	2.0
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2008"	"2008"	20	1043521	1.9
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2011"	"2011"	14	1037468	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2012"	"2012"	19	1025563	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2013"	"2013"	21	1011904	2.1
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2015"	"2015"	22	982466	2.2
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2016"	"2016"	18	958630	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2017"	"2017"	19	934611	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"1999"	"1999"	13	622646	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2001"	"2001"	14	643944	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2002"	"2002"	14	680170	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2003"	"2003"	18	706024	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2004"	"2004"	21	729260	2.9
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2005"	"2005"	22	752510	2.9
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2006"	"2006"	18	775528	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2007"	"2007"	21	795186	2.6
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2008"	"2008"	18	809809	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2009"	"2009"	10	833756	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2010"	"2010"	15	854652	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2011"	"2011"	25	883764	2.8
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2012"	"2012"	21	887569	2.4
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2013"	"2013"	26	899716	2.9
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2014"	"2014"	31	910639	3.4
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2015"	"2015"	27	923470	2.9
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2016"	"2016"	38	929806	4.1
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2017"	"2017"	32	936280	3.4
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2000"	"2000"	10	471812	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2004"	"2004"	14	453992	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2007"	"2007"	11	452497	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2008"	"2008"	10	467786	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2009"	"2009"	11	478775	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2011"	"2011"	14	498906	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2012"	"2012"	13	532657	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2013"	"2013"	20	556922	3.6
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2014"	"2014"	12	576093	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2016"	"2016"	11	615143	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2017"	"2017"	19	640060	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2002"	"2002"	15	300425	Unreliable
	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2003"	"2003"	10	303622	Unreliable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"85+ years"	"85+"	"2008"	"2008"	11	6763	Unreliable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"85+ years"	"85+"	"2009"	"2009"	13	7192	Unreliable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"85+ years"	"85+"	"2011"	"2011"	16	8489	Unreliable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"85+ years"	"85+"	"2012"	"2012"	14	9318	Unreliable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"85+ years"	"85+"	"2013"	"2013"	12	10305	Unreliable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"85+ years"	"85+"	"2014"	"2014"	13	11089	Unreliable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"85+ years"	"85+"	"2015"	"2015"	11	12198	Unreliable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"85+ years"	"85+"	"2016"	"2016"	20	13049	153.3
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"85+ years"	"85+"	"2017"	"2017"	17	14833	Unreliable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"85+ years"	"85+"	"2015"	"2015"	10	7464	Unreliable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"85+ years"	"85+"	"2016"	"2016"	10	8034	Unreliable
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Black or African American"	"2054-5"	"Female"	"F"	"< 1 year"	"1"	"1999"	"1999"	23	26075	88.2
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Black or African American"	"2054-5"	"Female"	"F"	"< 1 year"	"1"	"2000"	"2000"	35	26364	132.8
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Black or African American"	"2054-5"	"Female"	"F"	"< 1 year"	"1"	"2001"	"2001"	22	27185	80.9
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Black or African American"	"2054-5"	"Female"	"F"	"< 1 year"	"1"	"2002"	"2002"	26	25458	102.1
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Black or African American"	"2054-5"	"Female"	"F"	"< 1 year"	"1"	"2003"	"2003"	25	23947	104.4
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Black or African American"	"2054-5"	"Female"	"F"	"< 1 year"	"1"	"2004"	"2004"	32	23659	135.3
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Black or African American"	"2054-5"	"Female"	"F"	"< 1 year"	"1"	"2005"	"2005"	22	24699	89.1
	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Black or African American"	"2054-5"	"Female"	"F"	"< 1 year"	"1"	"2006"	"2006"	21	25565	82.1
